taxonkey	countrycode
5421109	SV
5421109	SR
5421109	TZ
5421109	UG
5421109	VC
5421109	VE
5421109	CD
3032762	CN
3032762	JP
3032762	TW
3032812	ES
3032812	FR
2888805	AL
2888805	BG
2888805	DZ
2888805	ES
2888805	FR
2888805	GR
2888805	IT
2888805	LY
2888805	MA
2888805	PT
2888805	TN
2888805	TR
2888802	AL
2888802	AT
2888802	AZ
2888802	BE
2888802	BG
2888802	BY
2888802	BW
2888802	CH
2888802	CM
2888802	DE
2888802	DK
2888802	DZ
2888802	ER
2888802	ES
2888802	EE
2888802	ET
2888802	FR
2888802	GB
2888802	GR
2888802	HU
2888802	IR
2888802	IT
2888802	KE
2888802	LS
2888802	LT
2888802	LV
2888802	MA
2888802	MD
2888802	MZ
2888802	MW
2888802	NA
2888802	NL
2888802	PL
2888802	PT
2888802	RO
2888802	RU
2888802	SE
2888802	SZ
2888802	TM
2888802	TR
2888802	TZ
2888802	UG
2888802	UA
2888802	ZA
2888802	CD
2888802	ZM
2888802	ZW
4014192	SZ
4014192	ZA
7227603	BW
7227603	ET
7227603	KE
7227603	MZ
7227603	MW
7227603	NA
7227603	SD
7227603	SO
7227603	SZ
7227603	TZ
7227603	UG
7227603	YE
7227603	ZA
7227603	ZW
2860719	SZ
2860719	ZA
5569367	AU
6358362	AU
6358362	CC
6358362	CN
6358362	CX
6358362	FJ
6358362	FM
6358362	GU
6358362	ID
6358362	IN
6358362	JP
6358362	KE
6358362	LK
6358362	MG
6358362	MU
6358362	MY
6358362	NC
6358362	NU
6358362	PN
6358362	PH
6358362	PG
6358362	RE
6358362	TH
6358362	TW
6358362	TZ
6358362	US
6358362	ZA
3034233	AF
3034233	AL
3034233	AM
3034233	AT
3034233	AZ
3034233	BE
3034233	BG
3034233	BA
3034233	CH
3034233	CY
3034233	CZ
3034233	DE
3034233	DK
3034233	DZ
3034233	EG
3034233	ES
3034233	FR
3034233	GB
3034233	GR
3034233	HR
3034233	HU
3034233	IN
3034233	IE
3034233	IR
3034233	IQ
3034233	IL
3034233	IT
3034233	JO
3034233	KG
3034233	LB
3034233	LY
3034233	MA
3034233	MK
3034233	ME
3034233	NL
3034233	PK
3034233	PL
3034233	PT
3034233	RO
3034233	RU
3034233	RS
3034233	SK
3034233	SI
3034233	SE
3034233	SY
3034233	TJ
3034233	TM
3034233	TN
3034233	TR
3034233	UA
3034233	UZ
5546217	BN
5546217	ID
5546217	MY
5835379	BD
5835379	LA
5835379	MM
5835379	MY
5835379	TH
5835379	VN
3707372	ZA
3038546	AU
3038546	ID
3038546	PG
3038723	CN
3038723	TW
3037725	CN
3037725	VN
3038055	NC
3038016	AU
3038016	CN
3038016	ID
3038016	IN
3038016	KH
3038016	LA
3038016	MM
3038016	MY
3038016	PH
3038016	PG
3038016	TH
3038016	VN
3038331	CN
3038331	IN
3038331	JP
3038331	TH
3038331	TW
3038331	VN
3038111	CN
3038111	VN
3038657	CN
3038657	IN
3038657	LA
3038657	VN
3038441	BD
3038441	CN
3038441	IN
3038441	KH
3038441	LA
3038441	MM
3038441	TH
3038441	VN
3038372	IN
7493943	BD
7493943	BT
7493943	CN
7493943	ID
7493943	IN
7493943	LA
7493943	MM
7493943	MY
7493943	NP
7493943	PH
7493943	TH
7493943	VN
3190533	AR
3190533	BO
3190533	BR
3190533	PY
3190532	AR
3190532	BO
3661932	AR
3661932	BO
3661932	PY
3190642	AR
3190642	BO
3190642	BR
3190642	CL
3190642	EC
3190642	PE
3190642	PY
3190642	UY
3660419	AR
3660419	BR
3660419	PY
3660419	UY
3071110	AO
3071110	BW
3071110	MZ
3071110	MW
3071110	NA
3071110	TZ
3071110	CD
3071110	ZM
3071110	ZW
7696841	CN
7696841	JP
7696841	RU
2889760	MX
2889760	US
3745238	BT
3745238	CN
3745238	IN
3745238	NP
3745220	CN
3745220	IN
3745220	MM
3745294	CN
2704340	AF
2704340	AM
2704340	AZ
2704340	CN
2704340	CY
2704340	EG
2704340	GR
2704340	IR
2704340	IQ
2704340	IL
2704340	JO
2704340	KZ
2704340	KG
2704340	LB
2704340	LY
2704340	MN
2704340	PK
2704340	RU
2704340	SY
2704340	TJ
2704340	TM
2704340	TN
2704340	TR
2704340	UZ
2704341	AF
2704341	AM
2704341	AZ
2704341	DZ
2704341	EG
2704341	ES
2704341	FR
2704341	IN
2704341	IR
2704341	IQ
2704341	IL
2704341	JO
2704341	LY
2704341	MA
2704341	NA
2704341	PK
2704341	SA
2704341	SY
2704341	TM
2704341	TN
2704341	ZA
2704451	AR
2704451	BO
2704451	BR
2704451	CO
2704451	EC
2704451	GF
2704451	GY
2704451	PE
2704451	PY
2704451	SR
2704451	UY
2704451	VE
2704432	CA
2704432	MX
2704432	US
6312666	US
6431095	CA
6431095	MX
6431095	US
3798128	AR
3798128	CL
2928843	CL
2771381	BW
2771381	NA
2771381	SZ
2771381	ZA
2945453	BZ
2945453	BO
2945453	BR
2945453	CO
2945453	CR
2945453	EC
2945453	GT
2945453	MX
2945453	NI
2945453	PA
2945453	PE
2945453	SV
2945453	VE
3902220	CN
5362085	JP
5362085	KR
7760441	CN
4123568	ID
4123568	MY
4123568	TH
4123430	PH
4123430	TW
4123400	CN
4123400	HK
4123330	CN
4123166	PH
4122838	ID
4122838	MY
4122838	SG
4122838	TH
4122838	VN
7752372	AR
7752372	BO
7752372	CL
7752372	CO
7752372	GT
7752372	HN
7752372	MX
7752372	NI
7752372	PE
7752372	PY
7752372	SV
7752372	UY
7752372	US
7752372	VE
3189945	ID
3189945	IN
3189945	LK
3189945	MM
3189945	MY
3189945	NP
3189945	TH
5620102	BR
5620092	BR
5383983	BR
2742010	CR
2742010	GT
2742010	HN
2742010	MX
2742010	NI
2742010	SV
2742010	VE
2710716	BT
2710716	CN
2710716	FJ
2710716	FM
2710716	ID
2710716	IN
2710716	JP
2710716	LK
2710716	MG
2710716	MP
2710716	MY
2710716	NP
2710716	PK
2710716	PH
2710716	PG
2710716	RE
2710716	SC
2710716	TH
2710716	TJ
2710716	TW
2710716	US
2710716	UZ
5827389	AF
5827389	AL
5827389	AM
5827389	AU
5827389	AT
5827389	AZ
5827389	BG
5827389	BT
5827389	CF
5827389	CH
5827389	CN
5827389	CM
5827389	DE
5827389	EG
5827389	ES
5827389	FR
5827389	GA
5827389	GE
5827389	GN
5827389	GW
5827389	GR
5827389	HR
5827389	HU
5827389	ID
5827389	IN
5827389	IR
5827389	IQ
5827389	IL
5827389	IT
5827389	JP
5827389	KZ
5827389	KG
5827389	LB
5827389	LK
5827389	MG
5827389	MN
5827389	MU
5827389	MY
5827389	NG
5827389	NP
5827389	PK
5827389	PH
5827389	PG
5827389	PL
5827389	PT
5827389	RE
5827389	RO
5827389	RU
5827389	RS
5827389	SK
5827389	SI
5827389	TH
5827389	TJ
5827389	TR
5827389	TW
5827389	TZ
5827389	UG
5827389	UA
5827389	UZ
5827389	VN
5827389	YE
5827389	ZM
2710765	AR
2710765	AT
2710765	AZ
2710765	BG
2710765	BR
2710765	CH
2710765	CZ
2710765	DE
2710765	DZ
2710765	EG
2710765	ES
2710765	FR
2710765	GR
2710765	HR
2710765	HU
2710765	IN
2710765	IR
2710765	IL
2710765	IT
2710765	KZ
2710765	LB
2710765	MD
2710765	MG
2710765	ML
2710765	NG
2710765	PK
2710765	PL
2710765	PY
2710765	RO
2710765	SD
2710765	SN
2710765	RS
2710765	SK
2710765	SI
2710765	SY
2710765	TG
2710765	TR
2710765	UA
2710765	UZ
2711092	AR
2711092	BZ
2711092	BM
2711092	CA
2711092	CL
2711092	CR
2711092	CU
2711092	GT
2711092	JM
2711092	KN
2711092	MX
2711092	NI
2711092	PE
2711092	PR
2711092	UY
2711092	US
2711108	AR
2711108	BO
2711108	BR
2711108	CL
2711108	EC
2711108	GT
2711108	HN
2711108	MX
2711108	PE
2711108	PY
2711108	SV
2711108	UY
2711108	US
2711275	BF
2711275	BW
2711275	CM
2711275	DZ
2711275	EG
2711275	ER
2711275	ES
2711275	ET
2711275	IN
2711275	KE
2711275	MA
2711275	MG
2711275	ML
2711275	NA
2711275	NE
2711275	NG
2711275	PK
2711275	RW
2711275	SA
2711275	SO
2711275	TD
2711275	TZ
2711275	UG
2711275	YE
2711275	ZA
2711275	CD
2711033	AF
2711033	AT
2711033	AZ
2711033	BE
2711033	BG
2711033	BA
2711033	BT
2711033	CH
2711033	CN
2711033	CZ
2711033	DE
2711033	EG
2711033	ES
2711033	FR
2711033	GB
2711033	GE
2711033	HR
2711033	HU
2711033	IN
2711033	IE
2711033	IR
2711033	IQ
2711033	IL
2711033	IT
2711033	JO
2711033	JP
2711033	KZ
2711033	KG
2711033	MD
2711033	MY
2711033	NL
2711033	PK
2711033	PT
2711033	RO
2711033	RU
2711033	RS
2711033	SK
2711033	SI
2711033	TJ
2711033	TM
2711033	TR
2711033	TW
2711033	UA
2711033	UZ
2711033	ZA
2709836	AU
7320284	GT
7320284	MX
2959242	MZ
2959242	SZ
2959242	ZA
2959242	ZW
5549816	IN
5549816	MM
2684904	JP
2767178	AL
2767178	AZ
2767178	BG
2767178	DZ
2767178	ES
2767178	FR
2767178	GB
2767178	GE
2767178	GR
2767178	HU
2767178	IR
2767178	IQ
2767178	IT
2767178	MA
2767178	PT
2767178	RO
2767178	SY
2767178	TR
2767178	UA
2767506	AL
2767506	AT
2767506	BE
2767506	BG
2767506	CH
2767506	DE
2767506	ES
2767506	FR
2767506	GE
2767506	GR
2767506	HU
2767506	IT
2767506	PL
2767506	RO
2767506	SY
2767506	TR
2767506	UA
2767432	DZ
2767432	EG
2767432	ES
2767432	IT
2767432	MA
2767432	MT
2767432	PT
2767432	TN
2767328	AM
2767328	AZ
2767328	BY
2767328	GE
2767328	IR
2767328	IQ
2767328	RU
2767328	TR
2767328	UA
2873716	BD
2873716	BT
2873716	IN
2873716	LA
2873716	MM
2873716	NP
2873716	VN
5292116	AU
5292116	FJ
5292116	ID
5292116	IN
5292116	LK
5292116	MP
5292116	MY
5292116	PH
5292116	PG
5292116	TH
5292116	VN
5292116	VU
5292116	WS
3085894	AL
3085894	AM
3085894	AT
3085894	AZ
3085894	BE
3085894	BG
3085894	BA
3085894	BY
3085894	CH
3085894	CZ
3085894	DE
3085894	DK
3085894	DZ
3085894	ES
3085894	EE
3085894	FI
3085894	FR
3085894	GB
3085894	GE
3085894	GR
3085894	HR
3085894	HU
3085894	IE
3085894	IT
3085894	LT
3085894	LV
3085894	MA
3085894	MK
3085894	ME
3085894	NL
3085894	NO
3085894	PL
3085894	PT
3085894	RO
3085894	RU
3085894	RS
3085894	SK
3085894	SI
3085894	SE
3085894	TR
3085894	UA
6311944	AN
6311944	AR
6311944	AG
6311944	BJ
6311944	BF
6311944	BZ
6311944	BO
6311944	BR
6311944	BB
6311944	CO
6311944	CR
6311944	CU
6311944	DM
6311944	EC
6311944	GA
6311944	GH
6311944	GP
6311944	GD
6311944	GT
6311944	GF
6311944	GY
6311944	HN
6311944	JM
6311944	KN
6311944	LR
6311944	LC
6311944	MG
6311944	MX
6311944	ML
6311944	MS
6311944	MQ
6311944	NG
6311944	NI
6311944	PA
6311944	PE
6311944	PR
6311944	PY
6311944	SN
6311944	SL
6311944	SV
6311944	SR
6311944	TD
6311944	TG
6311944	TT
6311944	TZ
6311944	VE
6311944	VG
6311944	VI
2712534	AI
2712534	AU
2712534	BJ
2712534	BS
2712534	BZ
2712534	BO
2712534	BR
2712534	BB
2712534	CN
2712534	CI
2712534	KM
2712534	CR
2712534	CU
2712534	KY
2712534	DM
2712534	FJ
2712534	FM
2712534	GH
2712534	GP
2712534	GD
2712534	GF
2712534	HN
2712534	ID
2712534	IN
2712534	JM
2712534	KE
2712534	LC
2712534	LK
2712534	MG
2712534	MX
2712534	MM
2712534	MP
2712534	MZ
2712534	MQ
2712534	MY
2712534	NG
2712534	NI
2712534	PH
2712534	PG
2712534	PR
2712534	TG
2712534	TH
2712534	TO
2712534	TW
2712534	TZ
2712534	US
2712534	VE
2712534	VG
2712534	VI
2712534	VN
2712534	WF
2712534	CD
2712569	CN
2712569	IN
2712569	LK
2712569	MY
3661939	AO
3661939	BW
3661939	KE
3661939	MG
3661939	MZ
3661939	MW
3661939	NA
3661939	SZ
3661939	TZ
3661939	ZA
3661939	CD
3661939	ZM
3661939	ZW
2704841	AM
2704841	AT
2704841	AZ
2704841	BG
2704841	BY
2704841	CH
2704841	CY
2704841	CZ
2704841	DE
2704841	DZ
2704841	ES
2704841	FR
2704841	GE
2704841	GR
2704841	HR
2704841	HU
2704841	IN
2704841	IR
2704841	IQ
2704841	IL
2704841	IT
2704841	KZ
2704841	KG
2704841	LB
2704841	MA
2704841	MD
2704841	PK
2704841	PL
2704841	RO
2704841	RS
2704841	SK
2704841	SI
2704841	SY
2704841	TM
2704841	TN
2704841	TR
2704841	UA
2704841	UZ
7979893	AU
8228779	AU
7933495	AU
4121890	IN
4121890	MM
4121890	TH
4121890	VN
2752728	US
5403742	AL
5403742	AZ
5403742	BG
5403742	BA
5403742	CY
5403742	DZ
5403742	EG
5403742	ES
5403742	FR
5403742	GE
5403742	GR
5403742	HR
5403742	IR
5403742	IL
5403742	IT
5403742	JO
5403742	LB
5403742	MA
5403742	MK
5403742	ME
5403742	PT
5403742	RO
5403742	RU
5403742	RS
5403742	SI
5403742	SY
5403742	TN
5403742	TR
5403742	UA
5403743	BG
5403743	CY
5403743	DZ
5403743	EG
5403743	ES
5403743	FR
5403743	GR
5403743	IQ
5403743	IL
5403743	IT
5403743	JO
5403743	LB
5403743	MA
5403743	PT
5403743	SY
5403743	TN
5403743	TR
5341850	AT
5341850	CZ
5341850	GE
5341850	HR
5341850	HU
5341850	IT
5341850	LT
5341850	MD
5341850	PL
5341850	RO
5341850	RS
5341850	SK
5341850	SI
5341850	UA
3110905	AL
3110905	AT
3110905	AZ
3110905	BG
3110905	BA
3110905	CZ
3110905	DE
3110905	DZ
3110905	ES
3110905	FR
3110905	GE
3110905	GR
3110905	HR
3110905	HU
3110905	IT
3110905	LY
3110905	MA
3110905	MD
3110905	MK
3110905	ME
3110905	PT
3110905	RO
3110905	RU
3110905	RS
3110905	SK
3110905	SI
3110905	TN
3110905	UA
3170875	BE
3170875	CH
3170875	DE
3170875	DZ
3170875	ES
3170875	FR
3170875	GB
3170875	GR
3170875	IE
3170875	IT
3170875	MA
3170875	NL
3170875	PT
3170875	TN
3738793	CN
3738793	JP
3170868	CA
3170868	US
3170885	CA
3170885	US
3736706	CN
3170886	AL
3170886	AT
3170886	AZ
3170886	BE
3170886	BG
3170886	BY
3170886	CH
3170886	CZ
3170886	DE
3170886	DK
3170886	ES
3170886	EE
3170886	FI
3170886	FR
3170886	GB
3170886	GE
3170886	GR
3170886	HR
3170886	HU
3170886	IE
3170886	IT
3170886	LT
3170886	LV
3170886	MD
3170886	NL
3170886	NO
3170886	PL
3170886	RO
3170886	RS
3170886	SK
3170886	SI
3170886	SE
3170886	TR
3170886	UA
7287927	BD
7287927	BT
7287927	CN
7287927	ID
7287927	IN
7287927	MM
7287927	MY
7287927	NP
7287927	PH
7287927	TH
7287927	TW
7287927	VN
7309071	AL
7309071	BG
7309071	CH
7309071	DE
7309071	ES
7309071	FR
7309071	GR
7309071	IT
7309071	KZ
7309071	MN
7309071	RO
7309071	RU
5341373	AL
5341373	AZ
5341373	BG
5341373	GE
5341373	GR
5341373	HU
5341373	IT
5341373	MD
5341373	RO
5341373	TR
5341373	UA
5610052	CN
7309014	CN
7309014	MN
7309014	RU
5609933	CN
5609933	IN
5609933	JP
5609933	LA
5609933	MM
5609933	NP
5609933	TH
5609933	TW
5609933	VN
5341370	US
7308720	CO
7308720	EC
7308714	CN
7308714	ID
7308714	IN
7308714	JP
7308714	KH
7308714	LA
7308714	MM
7308714	MY
7308714	TH
7308714	TW
7308714	VN
5341325	CA
5341325	US
5608398	CN
5607891	CN
5421370	BW
5421370	LS
5421370	NA
5421370	ZA
5421370	ZM
5421370	ZW
5380502	MX
5380502	US
5380525	MX
2705966	AF
2705966	AM
2705966	AZ
2705966	IR
2705966	IQ
2705966	KZ
2705966	KG
2705966	PK
2705966	TJ
2705966	TM
2705966	TR
2705966	UZ
4121529	AF
4121529	AM
4121529	IR
4121529	IQ
4121529	PK
6312386	TR
4121472	AM
4121472	AZ
4121472	CN
4121472	IR
4121472	KZ
4121472	KG
4121472	RU
4121472	TJ
4121472	TM
4121472	UZ
4121049	AL
4121049	AM
4121049	AZ
4121049	BG
4121049	ES
4121049	GE
4121049	GR
4121049	HR
4121049	IR
4121049	IQ
4121049	IL
4121049	IT
4121049	JO
4121049	LB
4121049	LY
4121049	MA
4121049	MK
4121049	RO
4121049	RS
4121049	SY
4121049	TR
4121087	ZA
4121080	AM
4121080	AZ
4121080	IR
4121080	IQ
4121080	TR
4121059	AM
4121059	IR
4121059	IQ
4121059	TR
4121048	AM
4121048	GE
6431464	AL
6431464	AM
6431464	AZ
6431464	BG
6431464	ES
6431464	GR
6431464	HR
6431464	IR
6431464	IQ
6431464	IL
6431464	IT
6431464	LB
6431464	MK
6431464	RS
6431464	SY
6431464	TR
4121040	AZ
4121040	BG
4121040	GE
4121040	HU
4121040	KZ
4121040	MD
4121040	RO
4121040	RU
4121040	RS
4121040	TJ
4121040	TM
4121040	TR
4121040	UA
4121040	UZ
4121006	AM
4121006	AZ
4121006	IR
4121006	TR
3579015	IN
3622673	MX
3622655	GT
3622655	MX
2874612	MX
3622630	MX
3622611	MX
3622573	PA
3622533	CR
3622533	NI
3622533	PA
6712869	CR
3622484	CR
3622484	PA
3622466	CR
5350000	AL
5350000	AM
5350000	AT
5350000	AZ
5350000	BG
5350000	BY
5350000	CH
5350000	DE
5350000	ES
5350000	EE
5350000	FR
5350000	GE
5350000	GR
5350000	HU
5350000	IR
5350000	IQ
5350000	IT
5350000	LB
5350000	LT
5350000	LV
5350000	MD
5350000	PL
5350000	RO
5350000	RU
5350000	SY
5350000	TM
5350000	TR
5350000	UA
5362007	AL
5362007	AT
5362007	BG
5362007	BA
5362007	CH
5362007	CZ
5362007	DE
5362007	DZ
5362007	ES
5362007	FR
5362007	GR
5362007	HR
5362007	HU
5362007	IT
5362007	LY
5362007	MA
5362007	ME
5362007	NL
5362007	PL
5362007	PT
5362007	RO
5362007	RS
5362007	SK
5362007	SI
5362007	SE
5362007	TN
5362007	TR
5362007	UA
5362008	AL
5362008	AM
5362008	AT
5362008	AZ
5362008	BE
5362008	BG
5362008	BA
5362008	CH
5362008	CZ
5362008	DE
5362008	DZ
5362008	ES
5362008	EE
5362008	FI
5362008	FR
5362008	GE
5362008	GR
5362008	HR
5362008	HU
5362008	IR
5362008	IT
5362008	LB
5362008	LY
5362008	LV
5362008	MA
5362008	MK
5362008	ME
5362008	NL
5362008	NO
5362008	PL
5362008	PT
5362008	RO
5362008	RS
5362008	SK
5362008	SI
5362008	SE
5362008	SY
5362008	TN
5362008	TR
5362008	UA
5361975	AL
5361975	CY
5361975	DZ
5361975	ES
5361975	FR
5361975	GR
5361975	HR
5361975	IT
5361975	LB
5361975	LY
5361975	MA
5361975	PT
5361975	TN
5361975	TR
8036443	CN
8036443	JP
8036443	TW
5690408	MX
5689712	MX
7768497	AL
7768497	AT
7768497	BE
7768497	BA
7768497	CH
7768497	CZ
7768497	DE
7768497	DK
7768497	ES
7768497	FI
7768497	FR
7768497	GR
7768497	HR
7768497	HU
7768497	IT
7768497	MK
7768497	NL
7768497	NO
7768497	PL
7768497	RO
7768497	RS
7768497	SK
7768497	SI
7768497	SE
7768497	UA
5362004	CN
5362004	TH
5362046	CA
5362046	US
5589197	BO
5589197	BR
5589197	EC
5589197	PE
5589197	PY
4192680	BO
4192680	CO
4192680	EC
4192680	GF
4192680	GY
4192680	PE
4192680	PY
4192680	SR
4192680	VE
2705192	AU
2705192	CN
2705192	ER
2705192	ET
2705192	ID
2705192	IN
2705192	KE
2705192	KH
2705192	LA
2705192	LK
2705192	MZ
2705192	MW
2705192	PG
2705192	SD
2705192	SO
2705192	TH
2705192	TZ
2705192	UG
2705192	VN
2705192	YE
4120800	IN
2688218	CN
7329850	HK
7329850	IN
7329850	JP
7329850	TW
7329850	VN
7329831	BO
7329831	BR
7329831	CO
7329831	CR
7329831	EC
7329831	PE
8368980	AO
8368980	BI
8368980	CM
8368980	CG
8368980	ES
8368980	ET
8368980	GQ
8368980	KE
8368980	MZ
8368980	MW
8368980	PT
8368980	RW
8368980	SD
8368980	SL
8368980	TZ
8368980	UG
8368980	ZA
8368980	CD
8368980	ZM
8368980	ZW
2688180	MX
2688180	SV
2688180	US
3710212	CR
3710212	GT
3710212	MX
3710212	PA
8090673	MX
4940386	CN
4940394	BB
4940394	CU
4940394	DO
4940394	GP
4940394	HT
4940394	JM
4940394	MQ
4940390	CN
4940390	ID
4940390	IN
4940390	JP
4940390	MN
4940390	PH
4940390	RU
4940390	TH
4940390	TW
2688211	CN
2688226	ID
2688226	KH
2688226	LA
2688226	MM
2688226	MY
2688226	PH
2688226	TH
2688226	VN
3084466	CU
3084466	KY
3084466	DO
3084466	HT
3084466	JM
3084466	MX
3084466	NI
3942363	MX
3084462	MX
3084464	MX
3084464	US
7360607	IN
7360607	NP
4928927	NC
3190576	ID
3190576	PG
7276576	CN
7276576	JP
4120602	JP
4201709	AT
4201709	CH
4201709	DE
4201709	ES
4201709	FR
4201709	IT
4201651	MA
4201278	FR
4201278	IT
7334391	AT
7334391	BY
7334391	CZ
7334391	DE
7334391	EE
7334391	LT
7334391	LV
7334391	PL
7334391	SK
7334391	UA
4200323	CH
4200323	IT
2985707	AL
2985707	BG
2985707	BA
2985707	GR
2985707	MK
2985707	ME
2985707	RO
2985707	RS
7334270	AL
7334270	BG
7334270	BA
7334270	GR
7334270	HR
7334270	HU
7334270	MK
7334270	ME
7334270	RO
7334270	RS
7334270	SK
7334270	UA
8164781	AT
8164781	CH
8164781	ES
8164781	FR
8164781	IT
8164781	PL
8164781	RO
8164781	SK
8164781	UA
2985949	AT
2985949	CH
2985949	DE
2985949	ES
2985949	FR
2985949	HU
2985949	IT
2985949	MA
2985949	ME
2985949	PL
2985949	RS
2985949	SI
4933568	ZA
8569760	AR
8569760	BR
8569760	PY
8569760	UY
3108143	AU
3107122	SZ
3107122	ZA
8377612	ZA
3108518	PE
3108447	AU
7223015	MX
7223015	US
3108786	LS
3108786	SZ
3108786	ZA
3107317	ZA
8220581	LS
8220581	ZA
3106950	ZA
3109086	LS
3109086	SZ
3109086	ZA
3107969	CA
3107969	US
3108851	LS
3108851	ZA
3106738	ZA
3106738	ET
3106738	SD
3106738	ET
3106738	AL
3106738	AM
3106738	AZ
3106738	BG
3106738	BA
3106738	BY
3106738	CY
3106738	GE
3106738	GR
3106738	HR
3106738	HU
3106738	IR
3106738	IQ
3106738	IL
3106738	JO
3106738	LB
3106738	MD
3106738	MK
3106738	ME
3106738	RO
3106738	RU
3106738	RS
3106738	SY
3106738	TM
3106738	TR
3106738	UA
7827697	SZ
7827697	ZA
3107720	MZ
3107720	ZA
3107720	ZW
3107722	MG
3107722	SZ
3107722	ZA
3108557	AU
3108410	KE
3108410	UG
7485618	AT
7485618	BG
7485618	BA
7485618	BY
7485618	CH
7485618	CN
7485618	CZ
7485618	DE
7485618	ES
7485618	GR
7485618	HR
7485618	HU
7485618	IT
7485618	JP
7485618	KZ
7485618	KG
7485618	MK
7485618	ME
7485618	MN
7485618	NL
7485618	PL
7485618	RO
7485618	RU
7485618	RS
7485618	SK
7485618	SI
7485618	TR
7485618	TW
7485618	UA
7927198	AL
7927198	AT
7927198	BE
7927198	BG
7927198	BA
7927198	CH
7927198	CZ
7927198	DE
7927198	FR
7927198	GR
7927198	HR
7927198	HU
7927198	IT
7927198	MK
7927198	ME
7927198	NL
7927198	PL
7927198	RO
7927198	RS
7927198	SK
7927198	SI
7927198	UA
3107177	LS
3107177	ZA
3107661	AU
3107661	NZ
3107538	LS
3107538	ZA
3108671	US
8561898	ER
8561898	ET
8561898	YE
3107665	LS
3107665	SZ
3107665	ZA
3107552	US
9005404	AL
9005404	AT
9005404	BG
9005404	BA
9005404	CH
9005404	CZ
9005404	DE
9005404	DZ
9005404	ES
9005404	GR
9005404	HR
9005404	IT
9005404	MA
9005404	MK
9005404	ME
9005404	RO
9005404	RS
9005404	SI
9005404	TN
8464173	AT
8464173	BE
8464173	BG
8464173	BA
8464173	CH
8464173	CZ
8464173	DE
8464173	DK
8464173	ES
8464173	EE
8464173	FI
8464173	FR
8464173	GB
8464173	HR
8464173	HU
8464173	IE
8464173	IT
8464173	LT
8464173	LV
8464173	ME
8464173	NL
8464173	NO
8464173	PL
8464173	PT
8464173	RO
8464173	RS
8464173	SK
8464173	SI
8464173	SE
3107230	ID
3107230	IN
3107244	AR
3107244	BR
3107244	UY
3107855	AL
3107855	AM
3107855	AT
3107855	BE
3107855	BG
3107855	CH
3107855	CZ
3107855	DE
3107855	ES
3107855	EE
3107855	FR
3107855	GE
3107855	GR
3107855	HR
3107855	HU
3107855	IT
3107855	LT
3107855	LV
3107855	MK
3107855	ME
3107855	NL
3107855	PL
3107855	RO
3107855	RS
3107855	SK
3107855	SI
3107855	TR
3108983	AF
3108983	AL
3108983	AM
3108983	AT
3108983	AZ
3108983	BE
3108983	BG
3108983	BA
3108983	BY
3108983	CH
3108983	CN
3108983	CZ
3108983	DE
3108983	DK
3108983	DZ
3108983	EG
3108983	ES
3108983	EE
3108983	FI
3108983	FR
3108983	FO
3108983	GB
3108983	GE
3108983	GR
3108983	HR
3108983	HU
3108983	IN
3108983	IE
3108983	IR
3108983	IQ
3108983	IS
3108983	IL
3108983	IT
3108983	LB
3108983	LY
3108983	LT
3108983	LV
3108983	MA
3108983	MD
3108983	MK
3108983	ME
3108983	NL
3108983	NO
3108983	PT
3108983	RO
3108983	RU
3108983	RS
3108983	SK
3108983	SI
3108983	SE
3108983	SY
3108983	TN
3108983	TR
3108983	UA
7510932	AO
7510932	BJ
7510932	BW
7510932	CF
7510932	CI
7510932	CM
7510932	GN
7510932	KE
7510932	LR
7510932	ML
7510932	MZ
7510932	NA
7510932	NE
7510932	NG
7510932	SD
7510932	SN
7510932	SL
7510932	SZ
7510932	TD
7510932	TG
7510932	TZ
7510932	ZA
7510932	ZM
7510932	ZW
2980082	MX
2980082	US
9012041	AR
9012041	BO
9012041	BR
9012041	PY
9012041	UY
3796193	BW
3796193	MZ
3796193	SZ
3796193	ZA
3796190	BT
3796190	CN
3796190	IN
3796190	MM
3796190	NP
3796190	PK
3796190	TH
6710011	BW
6710011	MZ
6710011	MW
6710011	TZ
6710011	ZA
6710011	ZM
6710011	ZW
2978335	MX
2978335	US
7766139	BD
7766139	IN
7766139	LA
7766139	LK
7766139	MM
6710006	AO
6710006	BW
6710006	EG
6710006	ET
6710006	KE
6710006	MZ
6710006	NA
6710006	SA
6710006	SD
6710006	SO
6710006	SZ
6710006	TD
6710006	TZ
6710006	UG
6710006	YE
6710006	ZA
6710006	ZM
6710006	ZW
3795980	AF
3795980	IN
3795980	PK
3795961	BW
3795961	MZ
3795961	MW
3795961	NA
3795961	SZ
3795961	TZ
3795961	ZA
3795961	ZM
3795961	ZW
8381471	AU
8381471	BD
8381471	BT
8381471	CN
8381471	ID
8381471	IN
8381471	KH
8381471	LA
8381471	LK
8381471	MM
8381471	MY
8381471	NP
8381471	TH
8381471	VN
7639564	MM
8099637	AO
8099637	BI
8099637	CM
8099637	CG
8099637	ET
8099637	GA
8099637	GH
8099637	GN
8099637	GQ
8099637	KE
8099637	MG
8099637	MZ
8099637	NG
8099637	SD
8099637	SL
8099637	ST
8099637	TZ
8099637	UG
8099637	CD
8099637	ZW
3795911	BI
3795911	BJ
3795911	BT
3795911	BW
3795911	CF
3795911	CI
3795911	CM
3795911	ET
3795911	GH
3795911	GM
