originalId,originalName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
,"Senegalia senegal (L.) Britton var. leiorhachis (Brenan) Kyal. & Boatwr.","Senegalia senegal var. leiorachis (Brenan) Kyal. & Boatwr.","8370087","FUZZY","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senegalia","Senegalia senegal"
,"Senegalia senegal (L.) Britton var. rostrata (Brenan) Kyal. & Boatwr.","Senegalia senegal var. rostrata (Brenan) Kyal. & Boatwr.","6709996","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senegalia","Senegalia senegal"
,"Senegalia senegal (L.) Britton var. senegal","Senegalia senegal var. senegal","7344674","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senegalia","Senegalia senegal"
,"Senna alata (L.) Roxb.","Senna alata (L.) Roxb.","2956947","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna alata"
,"Senna alata (L.) ROXBURGH","Senna alata (L.) Roxb.","2956947","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna alata"
,"Senna alexandrina","Senna alexandrina Mill.","2958032","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna alexandrina"
,"Senna obtusifolia (L.) H.S. Irwin & Barneby","Senna obtusifolia (L.) H.S.Irwin & Barneby","2957408","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna obtusifolia"
,"Senna occidentalis (L.) Link","Senna occidentalis (L.) Link","2957966","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna occidentalis"
,"Senna siamea (Lam.) H.S. Irwin & Barneby","Senna siamea (Lam.) H.S.Irwin & Barneby","2956905","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna siamea"
,"Senna siamea (LAM.) IRWIN & BARNEBY","Senna siamea (Lam.) H.S.Irwin & Barneby","2956905","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna siamea"
,"Senna sophera (L.) Roxb.","Senna sophera (L.) Roxb.","2957379","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna sophera"
,"Senna tora (L.) Roxb.","Senna tora (L.) Roxb.","2957728","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Senna tora"
,"Sesamum alatum Thonning","Sesamum alatum P. Thonn.","3172623","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Pedaliaceae","Sesamum","Sesamum alatum"
,"Sesbania macrantha E. Phillips & Hutch.","Sesbania macrantha E.Phillips & Hutch.","2970741","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania macrantha"
,"Sesbania macrantha var. levis","Sesbania macrantha var. levis J.B.Gillett","2970742","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania macrantha"
,"Sesbania sesban (L.) FAWC. & RENDLE","Sesbania sesban (L.) Fawc. & Rendle","7645419","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania sesban"
,"Sesbania sesban (L.) FAWC. & RENDLE subsp. punctata (DC.) J. B. GILLET","Sesbania sesban subsp. punctata (DC.) J.B.Gillett","2970662","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania sesban"
,"Sesbania sesban (L.) Merr.","Sesbania sesban (L.) Merr.","2970648","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania sesban"
,"Sesbania sesban subsp. sesban","Sesbania sesban subsp. sesban","7068607","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania sesban"
,"Sesbania sesban var. nubica","Sesbania sesban var. nubica Chiov.","2970659","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania sesban"
,"Sesbania speciosa Taub.","Sesbania speciosa Taub.","2970756","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Sesbania","Sesbania speciosa"
,"Seseli libanotis (L.) W.D.J.Koch","Seseli libanotis (L.) Koch","3034133","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Libanotis","Libanotis pyrenaica"
,"Setaria barbata (LAMARCK) KUNTH","Setaria barbata (Lam.) Kunth","5289663","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria barbata"
,"Setaria leucopila (Scribn. & Merr.) K. Schum.","Setaria leucopila (Scribn. & Merr.) K.Schum.","5289682","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria leucopila"
,"Setaria macrostachya Kunth","Setaria macrostachya Kunth","5289674","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria macrostachya"
,"Setaria megaphylla (Steud) Th. Dur. & Schinz","Setaria megaphylla (Steud.) T.Durand & Schinz","5289665","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria megaphylla"
,"Setaria palmifolia (J. Koenig) Stapf","Setaria palmifolia (J.Koenig) Stapf","2702958","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria palmifolia"
,"Setaria pumila (Poir.) Roem & Schult.","Setaria pumila (Poir.) Roem. & Schult.","5289693","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria helvola"
,"Setaria pumila (Poir.) Roem. & Schult.","Setaria pumila (Poir.) Roem. & Schult.","5289693","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria helvola"
,"Setaria pumila (Poir.) Roem. & Schult. subsp. pumila","Setaria pumila subsp. pumila","6431216","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria helvola"
,"Setaria pumila (Poir.) Schult.","Setaria pumila (Poir.) Roem. & Schult.","5289693","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria helvola"
,"Setaria sphacelata (SCHUMACH.) MOSS EX STAPF & HUBB.","Setaria sphacelata (Schumach.) Stapf & C. E. Hubb.","7732733","EXACT","100","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria sphacelata"
,"Setaria sphacelata (Schumach.) Stapf & C. E. Hubb.","Setaria sphacelata (Schumach.) Stapf & C. E. Hubb.","7732733","EXACT","100","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria sphacelata"
,"Setaria sphacelata (Schumach.) Stapf & C.E. Hubb. ex Moss","Setaria sphacelata (Schumach.) Stapf & C.E.Hubb. ex Moss","5289709","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria sphacelata"
,"Setaria verticillata","Setaria verticillata (L.) P.Beauv.","5289686","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria verticillata"
,"Setaria verticillata (L.) P. Beauv.","Setaria verticillata (L.) P.Beauv.","5289686","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria verticillata"
,"Setaria verticillata (L.) P.Beauv.","Setaria verticillata (L.) P.Beauv.","5289686","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria verticillata"
,"Setaria viridis","Setaria viridis (L.) P.Beauv.","5289684","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria viridis"
,"Setaria viridis (L.) P.Beauv.","Setaria viridis (L.) P.Beauv.","5289684","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria viridis"
,"Setaria viridis (L.) P.Beauv. var. major Gray","Setaria viridis var. major Gray","5673343","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria viridis"
,"Setaria viridis (L.) P.Beauv. var. reclinata (Vill) Bréb.","Setaria viridis var. reclinata (Vill) Bréb.","8140012","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria viridis"
,"Setaria viridis Mill.","Setaria viridis (L.) P.Beauv.","5289684","EXACT","88","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria","Setaria viridis"
,"Shepherdia argentea (Pursh) Nutt.","Shepherdia argentea (Pursh) Nutt.","5372429","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Elaeagnaceae","Shepherdia","Shepherdia argentea"
,"Sida acuta","Sida acuta Burm. fil.","3933670","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Sida","Sida acuta"
,"Sideritis hirsuta L.","Sideritis hirsuta L.","7443285","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Sideritis","Sideritis hirsuta"
,"Sideritis scardica Griseb.","Sideritis scardica Griseb.","7307419","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Sideritis","Sideritis scardica"
,"Sideritis syriaca L.","Sideritis syriaca L.","7961270","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Sideritis","Sideritis syriaca"
,"Silene conoidea","Silene conoidea L.","5384852","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene conoidea"
,"Silene vulgaris (Moench) Garcke","Silene vulgaris (Moench) Garcke","9172281","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene vulgaris"
,"Silene vulgaris (Moench) Garcke subsp. maritima (With.) A. & D.Love","Silene vulgaris subsp. maritima (With.) Á. Löve & D. Löve","7661067","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Silene uniflora"
,"Silphium perfoliatum L.","Silphium perfoliatum L.","3092576","EXACT","100","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Silphium","Silphium perfoliatum"
,"Silybum marianum","Silybum marianum (L.) Gaertn.","3145214","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum"
,"Silybum marianum (L.) GAERTN.","Silybum marianum (L.) Gaertn.","3145214","EXACT","100","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum"
,"Simmondsia chinensis (Link) C. K. Schneid.","Simmondsia chinensis (Link) C.K. Schneid.","5361949","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Simmondsiaceae","Simmondsia","Simmondsia chinensis"
,"Sinapis alba","Sinapis alba L.","3047621","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L.","Sinapis alba L.","3047621","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L. subsp. alba","Sinapis alba subsp. alba","7225693","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L. subsp. dioica (Jacq.) Tutin","Sinapis alba L.","3047621","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L. subsp. mairei (H. Lindb.) Maire","Sinapis alba subsp. mairei (H. Lindb.) Maire","3047631","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L. subsp. mairei (H.Lindb.) Maire","Sinapis alba subsp. mairei (H. Lindb.) Maire","3047631","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis alba L. var. leucosperma","Sinapis alba L.","3047621","HIGHERRANK","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis alba"
,"Sinapis flexuosa Poir.","Sinapis flexuosa Poir.","3047638","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sinapis","Sinapis flexuosa"
,"Sisymbrium officinale (L.) Scop.","Sisymbrium officinale (L.) Scop.","3046890","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium officinale"
,"Sium sisarum L.","Sium sisarum L.","3034532","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Sium","Sium sisarum"
,"Sium suave Walter","Sium suave Walter","3034526","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Sium","Sium suave"
,"Solanum acaule","Solanum acaule Bitter","2931061","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule Bitt.","Solanum acaule Bitter","2931061","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule Bitt. subsp. acaule","Solanum acaule subsp. acaule","7300149","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule Bitt. subsp. aemulans (Bitt. et Wittm)","Solanum acaule subsp. aemulans (Bitter & Wittm.) Hawkes & Hjert.","2929846","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aemulans"
,"Solanum acaule Bitt. subsp. aemulans (Bitt. et Wittm.)","Solanum acaule subsp. aemulans (Bitter & Wittm.) Hawkes & Hjert.","2929846","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aemulans"
,"Solanum acaule Bitter","Solanum acaule Bitter","2931061","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule Bitter subsp. acaule (Juz.) Hawkes & Hjert.","Solanum acaule subsp. acaule","7300149","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule Bitter subsp. aemulans (Bitter & Wittm.) Hawkes & Hjert.","Solanum acaule subsp. aemulans (Bitter & Wittm.) Hawkes & Hjert.","2929846","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aemulans"
,"Solanum acaule Bitter subsp. punae (Juz.) Hawkes & Hjert.","Solanum acaule subsp. punae (Juz.) Hawkes & Hjert.","6403141","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule f. acaule","Solanum acaule f. acaule","7300150","EXACT","99","SYNONYM","FORM","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acaule subsp. aemulans","Solanum acaule subsp. aemulans (Bitter & Wittm.) Hawkes & Hjert.","2929846","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aemulans"
,"Solanum acaule subsp. palmirense","Solanum acaule subsp. palmirense Kardolus","3803158","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum albicans"
,"Solanum acaule subsp. punae","Solanum acaule subsp. punae (Juz.) Hawkes & Hjert.","6403141","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acaule"
,"Solanum acroglossum Juz.","Solanum acroglossum Juz.","2930689","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acroglossum"
,"Solanum acroscopicum","Solanum acroscopicum Ochoa","2930561","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acroscopicum"
,"Solanum acroscopicum Ochoa","Solanum acroscopicum Ochoa","2930561","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum acroscopicum"
,"Solanum aculeatissimum","Solanum aculeatissimum Jacq.","2929394","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aculeatissimum"
,"Solanum albicans","Solanum albicans (Ochoa) Ochoa","3802625","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum albicans"
,"Solanum albicans (Ochoa) Ochoa","Solanum albicans (Ochoa) Ochoa","3802625","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum albicans"
,"Solanum albornozii","Solanum albornozii Correll","2932078","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum albornozii"
,"Solanum albornozii Correll","Solanum albornozii Correll","2932078","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum albornozii"
,"Solanum americanum Mill.","Solanum americanum Mill.","2930222","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum americanum"
,"Solanum andreanum","Solanum andreanum Baker","2931778","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum andreanum"
,"Solanum andreanum Baker","Solanum andreanum Baker","2931778","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum andreanum"
,"Solanum anguivi","Solanum anguivi Lam.","2931542","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum anguivi"
,"Solanum anguivi Lam.","Solanum anguivi Lam.","2931542","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum anguivi"
,"Solanum arcanum Peralta","Solanum arcanum Peralta","2931700","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum arcanum"
,"Solanum aviculare G.Forst.","Solanum aviculare G.Forst.","2930210","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum aviculare"
,"Solanum berthaultii","Solanum berthaultii Hawkes","2929618","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum berthaultii"
