originalId,originalName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
,"Koelreuteria bipinnata","Koelreuteria bipinnata Franch.","5421179","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria bipinnata"
,"Koelreuteria paniculata","Koelreuteria paniculata Laxm.","5421180","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria paniculata"
,"Koenigia alpina","Koenigia alpina (All.) T.M.Schust. & Reveal","9020499","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia alpina"
,"Koenigia campanulata","Koenigia campanulata (Hook.f.) T.M.Schust. & Reveal","9018536","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia campanulata"
,"Koenigia coriaria","Koenigia coriaria (Grig.) T.M.Schust. & Reveal","8976401","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia coriaria"
,"Koenigia mollis","Koenigia mollis (D.Don) T.M.Schust. & Reveal","8879994","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia mollis"
,"Koenigia polystachya","Koenigia polystachya (Wall. ex Meisn.) T.M.Schust. & Reveal","8848208","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia polystachya"
,"Koenigia weyrichii","Koenigia weyrichii","8811572","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Koenigia","Koenigia weyrichii"
,"Kohleria amabilis","Kohleria amabilis (Planch. & Linden) Fritsch","6365221","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Kohleria","Kohleria amabilis"
,"Kohleria amabilis var. bogotensis","Kohleria amabilis var. bogotensis (Nichols.) L.P. Kvist & L.E. Skog","5589526","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Kohleria","Kohleria amabilis"
,"Kohleria hirsuta var. hirsuta","Kohleria hirsuta var. hirsuta","6365158","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Kohleria","Kohleria hirsuta"
,"Kohleria spicata","Kohleria spicata (Kunth) Oerst.","6365052","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Kohleria","Kohleria spicata"
,"Kolkwitzia amabilis","Kolkwitzia amabilis Graebn.","2888706","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Linnaeaceae","Linnaea","Linnaea amabilis"
,"Koompassia excelsa","Koompassia excelsa (Becc.) Taub.","2952891","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Koompassia","Koompassia excelsa"
,"Koompassia malaccensis","Koompassia malaccensis Benth.","2952894","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Koompassia","Koompassia malaccensis"
,"Koordersiodendron pinnatum","Koordersiodendron pinnatum (Blanco) Merr.","3661342","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Koordersiodendron","Koordersiodendron pinnatum"
,"Kopsia fruticosa","Kopsia fruticosa (Ker-Gawl.) A. DC.","8771143","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Kopsia","Kopsia fruticosa"
,"Kosteletzkya pentacarpos","Kosteletzkya pentacarpos (L.) Ledeb.","4939647","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Kosteletzkya","Kosteletzkya pentacarpos"
,"Krameria argentea","Krameria argentea Mart. ex Spreng.","5687598","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Krameriaceae","Krameria","Krameria argentea"
,"Krameria ixine","Krameria ixine Loefl.","5421458","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Krameriaceae","Krameria","Krameria ixine"
,"Krameria lanceolata","Krameria lanceolata Torr.","5421454","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Krameriaceae","Krameria","Krameria lanceolata"
,"Krameria lappacea","Krameria lappacea (Dombey) H.M. Burdet & B.B. Simpson","5687593","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Krameriaceae","Krameria","Krameria lappacea"
,"Krascheninnikovia ceratoides","Krascheninnikovia ceratoides (L.) Gueldenst.","3083570","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Krascheninnikovia","Krascheninnikovia ceratoides"
,"Krascheninnikovia lanata","Krascheninnikovia lanata (Pursh) A. Meeuse & A. Smit","6447601","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Krascheninnikovia","Krascheninnikovia lanata"
,"Kummerowia stipulacea","Kummerowia stipulacea (Maxim.) Makino","5352522","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Kummerowia","Kummerowia stipulacea"
,"Kummerowia striata","Kummerowia striata (Thunb.) Schindl.","5352523","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Kummerowia","Kummerowia striata"
,"Kydia calycina","Kydia calycina Roxb.","7279431","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Kydia","Kydia calycina"
,"Lablab purpureus","Lablab purpureus (L.) Sweet","2952236","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lablab","Lablab purpureus"
,"Laburnum alpinum","Laburnum alpinum (Mill.) Bercht. & J.Presl","5356343","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Laburnum","Laburnum alpinum"
,"Laburnum anagyroides","Laburnum anagyroides Medik.","5356345","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Laburnum","Laburnum anagyroides"
,"Laburnum x watereri","Laburnum watereri (Wettst.) Dippel","9098973","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Laburnum","Laburnum watereri"
,"Lachenalia aloides","Lachenalia aloides (L.f.) Engl.","2775351","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia aloides"
,"Lachenalia arbuthnotiae","Lachenalia arbuthnotiae W.F.Barker","2775200","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia arbuthnotiae"
,"Lachenalia bulbifera","Lachenalia bulbifera (Cirillo) Engl.","2775410","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia bulbifera"
,"Lachenalia capensis","Lachenalia capensis W.F.Barker","2775282","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia capensis"
,"Lachenalia contaminata","Lachenalia contaminata Aiton","2775311","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia contaminata"
,"Lachenalia elegans","Lachenalia elegans W.F.Barker","2775163","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia elegans"
,"Lachenalia fistulosa","Lachenalia fistulosa Baker","2775234","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia fistulosa"
,"Lachenalia hirta","Lachenalia hirta (Thunb.) Thunb.","2775202","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia hirta"
,"Lachenalia juncifolia","Lachenalia juncifolia Baker","2775301","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia juncifolia"
,"Lachenalia kliprandensis","Lachenalia kliprandensis W.F.Barker","2775179","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia kliprandensis"
,"Lachenalia leomontana","Lachenalia leomontana W.F.Barker","2775233","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia leomontana"
,"Lachenalia liliflora","Lachenalia liliiflora Jacq.","2775407","FUZZY","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia liliiflora"
,"Lachenalia mathewsii","Lachenalia mathewsii W.F.Barker","2775168","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia mathewsii"
,"Lachenalia mediana","Lachenalia mediana Jacq.","2775241","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia mediana"
,"Lachenalia moniliformis","Lachenalia moniliformis W.F.Barker","2775223","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia moniliformis"
,"Lachenalia muirii","Lachenalia muirii W.F.Barker","2775231","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia sessiliflora"
,"Lachenalia namaquensis","Lachenalia namaquensis W.F.Barker","2775296","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia namaquensis"
,"Lachenalia namibiensis","Lachenalia namibiensis W.F.Barker","2775388","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia namibiensis"
,"Lachenalia orchioides","Lachenalia orchioides (L.) Aiton","2775180","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia orchioides"
,"Lachenalia orthopetala","Lachenalia orthopetala Jacq.","2775224","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia orthopetala"
,"Lachenalia pallida","Lachenalia pallida Aiton","2775257","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia pallida"
,"Lachenalia peersii","Lachenalia peersii Marloth ex W.F.Barker","2775337","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia peersii"
,"Lachenalia pustulata","Lachenalia J. Jacq. ex Murray","2775160","HIGHERRANK","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia",
,"Lachenalia rubida","Lachenalia rubida Jacq.","2775392","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia punctata"
,"Lachenalia salteri","Lachenalia salteri W.F.Barker","2775405","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia salteri"
,"Lachenalia splendida","Lachenalia splendida Diels","2775349","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia splendida"
,"Lachenalia trichophylla","Lachenalia trichophylla Baker","2775270","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia trichophylla"
,"Lachenalia unicolor","Lachenalia J. Jacq. ex Murray","2775160","HIGHERRANK","95","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia",
,"Lachenalia viridiflora","Lachenalia viridiflora W.F.Barker","2775230","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia viridiflora"
,"Lachenalia zeyheri","Lachenalia zeyheri Baker","2775348","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Lachenalia","Lachenalia zeyheri"
,"Lachnanthes caroliniana","Lachnanthes caroliniana (Lam.) Dandy","2765922","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Commelinales","Haemodoraceae","Lachnanthes","Lachnanthes caroliniana"
,"Lactuca acanthifolia","Lactuca acanthifolia (Willd.) Boiss.","3140350","EXACT","97","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca acanthifolia"
,"Lactuca aculeata","Lactuca aculeata Boiss. & Kotschy","3140323","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca aculeata"
,"Lactuca alpestris","Lactuca alpestris (Gand.) Rech.f.","3140567","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca alpestris"
,"Lactuca altaica","Lactuca altaica Fisch. & C.A.Mey.","3140494","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca serriola"
,"Lactuca aurea","Lactuca aurea (Sch.Bip. ex Vis. & Pancic) Stebbins","3140460","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca aurea"
,"Lactuca azerbaijanica","Lactuca azerbaijanica Rech.f.","3140555","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca azerbaijanica"
,"Lactuca canadensis","Lactuca canadensis L.","3140315","EXACT","97","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca canadensis"
,"Lactuca dregeana","Lactuca dregeana DC.","3140281","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca sativa"
,"Lactuca georgica","Lactuca georgica Grossh.","3140581","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca georgica"
,"Lactuca indica","Lactuca indica L.","3140510","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca indica"
,"Lactuca longidentata","Lactuca longidentata Moris","8368151","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca longidentata"
,"Lactuca orientalis","Lactuca orientalis (Boiss.) Boiss.","3140453","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca orientalis"
,"Lactuca quercina","Lactuca quercina L.","3140410","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca quercina"
,"Lactuca quercina subsp. quercina","Lactuca quercina subsp. quercina","7222254","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca quercina"
,"Lactuca quercina subsp. wilhemsiana","Lactuca quercina subsp. wilhemsiana (DC.) Feráková","4933906","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca quercina"
,"Lactuca saligna","Lactuca saligna L.","3140467","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca saligna"
,"Lactuca scarioloides","Lactuca scarioloides Boiss.","3140291","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca scarioloides"
,"Lactuca serriola","Lactuca serriola L.","3140490","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca serriola"
,"Lactuca sibirica","Lactuca sibirica (L.) Benth.","8668295","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca sibirica"
,"Lactuca tatarica","Lactuca tatarica","3140270","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca tatarica"
,"Lactuca tatarica subsp. pulchella","Lactuca tatarica subsp. pulchella (Pursh) Stebbins","6304945","EXACT","98","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca tatarica"
,"Lactuca tatarica subsp. tatarica","Lactuca tatarica subsp. tatarica","6304940","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca tatarica"
,"Lactuca viminea","Lactuca viminea","3140305","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca viminea"
,"Lactuca viminea subsp. chondrilliflora","Lactuca viminea subsp. chondrilliflora (Boreau)","4210456","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca viminea"
,"Lactuca viminea subsp. ramosissima","Lactuca viminea subsp. ramosissima (All.) Malag.","4210436","EXACT","99","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca viminea"
,"Lactuca viminea subsp. viminea","Lactuca viminea subsp. viminea","6304786","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca viminea"
,"Lactuca virosa","Lactuca virosa Hornem.","9043641","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca virosa"
,"Lactuca virosa subsp. cornigera","Lactuca virosa subsp. cornigera (Pau & Font Quer) Emb. & Maire","4933898","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca virosa"
,"Lactuca virosa subsp. livida","Lactuca virosa subsp. livida (Boiss. & Reut.) Ladero & A.Velasco","4210387","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca virosa"
,"Lactuca virosa subsp. virosa","Lactuca virosa subsp. virosa","7222253","EXACT","98","DOUBTFUL","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca virosa"
,"Lactuca watsoniana","Lactuca watsoniana Trel.","4210368","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca watsoniana"
,"Lactuca winkleri","Lactuca winkleri Kirp.","3140505","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Lactuca","Lactuca winkleri"
,"Laelia albida","Laelia albida Bateman ex Lindl.","5314561","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Laelia","Laelia albida"
,"Laennecia coulteri","Laennecia coulteri (A.Gray) G.L.Nesom","3111858","EXACT","98","DOUBTFUL","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Laennecia","Laennecia coulteri"
